UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Type_Encoded,Failure_Heat Dissipation Failure,Failure_No Failure,Failure_Overstrain Failure,Failure_Power Failure,Failure_Random Failures,Failure_Tool Wear Failure,Tool_Wear_Bin,RPM_Bin
8795,M23654,M,297.4,308.5,1497.0,36.4,56,0,2,False,True,False,False,False,False,Medium,Medium
8796,L55975,L,297.3,308.4,1459.0,39.4,59,0,1,False,True,False,False,False,False,Medium,Medium
8797,L55976,L,297.2,308.3,1796.0,23.8,61,0,1,False,True,False,False,False,False,Medium,High
8798,L55977,L,297.2,308.3,1569.0,31.2,63,0,1,False,True,False,False,False,False,Medium,Medium
8799,L55978,L,297.3,308.4,1469.0,46.7,65,0,1,False,True,False,False,False,False,Medium,Medium
8800,L55979,L,297.3,308.4,1472.0,41.3,67,0,1,False,True,False,False,False,False,Medium,Medium
8801,L55980,L,297.4,308.5,1475.0,47.2,69,0,1,False,True,False,False,False,False,Medium,Medium
8802,L55981,L,297.4,308.6,1488.0,36.4,71,0,1,False,True,False,False,False,False,Medium,Medium
8803,L55982,L,297.4,308.6,1524.0,43.1,73,0,1,False,True,False,False,False,False,Medium,Medium
8804,L55983,L,297.4,308.5,1486.0,48.6,75,0,1,False,True,False,False,False,False,Medium,Medium
8805,M23664,M,297.5,308.6,1255.0,60.7,77,0,2,False,True,False,False,False,False,Medium,Low
8806,M23665,M,297.4,308.6,1469.0,42.6,80,0,2,False,True,False,False,False,False,Medium,Medium
8807,L55986,L,297.4,308.5,1692.0,34.3,83,0,1,False,True,False,False,False,False,Medium,High
8808,M23667,M,297.4,308.6,1604.0,32.8,85,0,2,False,True,False,False,False,False,Medium,High
8809,L55988,L,297.4,308.6,1446.0,48.1,88,0,1,False,True,False,False,False,False,Medium,Medium
8810,L55989,L,297.3,308.5,1503.0,43.3,90,0,1,False,True,False,False,False,False,Medium,Medium
8811,M23670,M,297.3,308.5,1625.0,32.8,92,0,2,False,True,False,False,False,False,Medium,High
8812,L55991,L,297.2,308.5,1574.0,35.8,95,0,1,False,True,False,False,False,False,Medium,Medium
8813,M23672,M,297.2,308.4,1378.0,41.9,97,0,2,False,True,False,False,False,False,Medium,Low
8814,L55993,L,297.1,308.4,1693.0,29.5,100,0,1,False,True,False,False,False,False,Medium,High
8815,L55994,L,297.2,308.4,1462.0,51.2,102,0,1,False,True,False,False,False,False,Medium,Medium
8816,H38229,H,297.3,308.5,1435.0,55.0,104,0,0,False,True,False,False,False,False,Medium,Medium
8817,M23676,M,297.2,308.5,1425.0,45.8,109,0,2,False,True,False,False,False,False,Medium,Medium
8818,H38231,H,297.3,308.6,1376.0,53.5,112,0,0,False,True,False,False,False,False,Medium,Low
8819,M23678,M,297.4,308.7,1481.0,48.0,117,0,2,False,True,False,False,False,False,Medium,Medium
8820,H38233,H,297.4,308.7,1349.0,48.9,120,0,0,False,True,False,False,False,False,Medium,Low
8821,L56000,L,297.3,308.7,1551.0,40.0,125,0,1,False,True,False,False,False,False,Medium,Medium
8822,H38235,H,297.4,308.7,1623.0,33.8,127,0,0,False,True,False,False,False,False,Medium,High
8823,L56002,L,297.4,308.8,1462.0,49.7,132,0,1,False,True,False,False,False,False,Medium,Medium
8824,M23683,M,297.3,308.8,1447.0,57.4,134,0,2,False,True,False,False,False,False,Medium,Medium
8825,M23684,M,297.3,308.9,1799.0,24.5,137,0,2,False,True,False,False,False,False,Medium,High
8826,M23685,M,297.3,308.8,1548.0,41.3,140,0,2,False,True,False,False,False,False,Medium,Medium
8827,M23686,M,297.2,308.8,1485.0,47.9,143,0,2,False,True,False,False,False,False,Medium,Medium
8828,L56007,L,297.2,308.7,1463.0,49.9,146,0,1,False,True,False,False,False,False,Medium,Medium
8829,L56008,L,297.3,308.7,1587.0,35.8,148,0,1,False,True,False,False,False,False,Medium,Medium
8830,M23689,M,297.3,308.8,1469.0,44.1,150,0,2,False,True,False,False,False,False,Medium,Medium
8831,H38244,H,297.3,308.7,1430.0,42.8,153,0,0,False,True,False,False,False,False,High,Medium
8832,H38245,H,297.4,308.7,1726.0,26.8,158,0,0,False,True,False,False,False,False,High,High
8833,L56012,L,297.4,308.8,1651.0,34.1,163,0,1,False,True,False,False,False,False,High,High
8834,L56013,L,297.4,308.8,1529.0,41.3,165,0,1,False,True,False,False,False,False,High,Medium
8835,L56014,L,297.4,308.8,1473.0,46.2,167,0,1,False,True,False,False,False,False,High,Medium
8836,H38249,H,297.4,308.8,1324.0,53.5,169,0,0,False,True,False,False,False,False,High,Low
8837,L56016,L,297.4,308.9,1708.0,28.8,174,0,1,False,True,False,False,False,False,High,High
8838,M23697,M,297.5,309.1,1540.0,38.5,176,0,2,False,True,False,False,False,False,High,Medium
8839,L56018,L,297.5,309.0,1320.0,54.7,179,0,1,False,True,False,False,False,False,High,Low
8840,M23699,M,297.4,308.9,1376.0,39.0,181,0,2,False,True,False,False,False,False,High,Low
8841,M23700,M,297.3,308.7,1542.0,37.0,184,0,2,False,True,False,False,False,False,High,Medium
8842,L56021,L,297.3,308.7,1506.0,39.3,187,0,1,False,True,False,False,False,False,High,Medium
8843,L56022,L,297.3,308.7,1492.0,43.6,189,0,1,False,True,False,False,False,False,High,Medium
8844,H38257,H,297.3,308.8,1564.0,38.0,191,0,0,False,True,False,False,False,False,High,Medium
8845,H38258,H,297.4,308.9,1645.0,30.8,196,0,0,False,True,False,False,False,False,High,High
8846,M23705,M,297.4,308.9,1348.0,59.1,201,0,2,False,True,False,False,False,False,High,Low
8847,M23706,M,297.4,308.8,1325.0,62.4,204,1,2,False,False,False,False,False,True,High,Low
8848,L56027,L,297.5,308.9,1443.0,43.5,0,0,1,False,True,False,False,False,False,Low,Medium
8849,M23708,M,297.5,308.9,1436.0,44.8,2,0,2,False,True,False,False,False,False,Low,Medium
8850,L56029,L,297.5,308.9,1596.0,30.7,5,0,1,False,True,False,False,False,False,Low,Medium
8851,L56030,L,297.6,309.0,1491.0,43.2,7,0,1,False,True,False,False,False,False,Low,Medium
8852,M23711,M,297.7,308.9,1573.0,35.1,9,0,2,False,True,False,False,False,False,Low,Medium
8853,L56032,L,297.7,308.9,1575.0,39.9,12,0,1,False,True,False,False,False,False,Low,Medium
8854,L56033,L,297.7,308.9,1458.0,41.1,14,0,1,False,True,False,False,False,False,Low,Medium
8855,M23714,M,297.7,309.0,1433.0,41.8,16,0,2,False,True,False,False,False,False,Low,Medium
8856,L56035,L,297.7,308.9,1662.0,28.1,19,0,1,False,True,False,False,False,False,Low,High
8857,M23716,M,297.7,308.9,1327.0,63.7,21,0,2,False,True,False,False,False,False,Low,Low
8858,L56037,L,297.7,308.9,1742.0,26.3,24,0,1,False,True,False,False,False,False,Low,High
8859,L56038,L,297.8,308.9,1506.0,33.5,26,0,1,False,True,False,False,False,False,Low,Medium
8860,L56039,L,297.9,309.1,1457.0,44.4,28,0,1,False,True,False,False,False,False,Low,Medium
8861,M23720,M,297.9,309.1,1488.0,37.3,30,0,2,False,True,False,False,False,False,Low,Medium
8862,L56041,L,297.9,309.1,1619.0,34.7,33,0,1,False,True,False,False,False,False,Low,High
8863,M23722,M,298.0,309.2,1558.0,41.7,35,0,2,False,True,False,False,False,False,Low,Medium
8864,L56043,L,298.0,309.2,1731.0,28.7,38,0,1,False,True,False,False,False,False,Low,High
8865,M23724,M,298.0,309.1,1574.0,34.8,40,0,2,False,True,False,False,False,False,Low,Medium
8866,L56045,L,297.9,309.0,1290.0,49.8,43,0,1,False,True,False,False,False,False,Low,Low
8867,H38280,H,297.9,308.9,1416.0,39.6,45,0,0,False,True,False,False,False,False,Low,Medium
8868,L56047,L,297.9,308.9,1566.0,41.9,50,0,1,False,True,False,False,False,False,Low,Medium
8869,L56048,L,297.9,309.0,1456.0,46.5,52,0,1,False,True,False,False,False,False,Medium,Medium
8870,L56049,L,297.9,309.0,1528.0,37.5,54,0,1,False,True,False,False,False,False,Medium,Medium
8871,M23730,M,297.9,309.1,1338.0,49.6,56,0,2,False,True,False,False,False,False,Medium,Low
8872,M23731,M,297.9,309.1,1558.0,39.2,59,0,2,False,True,False,False,False,False,Medium,Medium
8873,M23732,M,297.9,309.1,1614.0,38.1,62,0,2,False,True,False,False,False,False,Medium,High
8874,H38287,H,298.0,309.1,1557.0,36.4,65,0,0,False,True,False,False,False,False,Medium,Medium
8875,L56054,L,298.1,309.3,1443.0,45.3,70,0,1,False,True,False,False,False,False,Medium,Medium
8876,H38289,H,298.1,309.3,1332.0,51.0,72,0,0,False,True,False,False,False,False,Medium,Low
8877,M23736,M,298.1,309.3,1752.0,25.2,77,0,2,False,True,False,False,False,False,Medium,High
8878,M23737,M,298.1,309.2,1460.0,45.8,80,0,2,False,True,False,False,False,False,Medium,Medium
8879,L56058,L,298.1,309.2,1802.0,26.9,83,0,1,False,True,False,False,False,False,Medium,High
8880,L56059,L,298.0,309.2,1527.0,39.5,85,0,1,False,True,False,False,False,False,Medium,Medium
8881,L56060,L,298.0,309.2,1458.0,39.8,87,0,1,False,True,False,False,False,False,Medium,Medium
8882,H38295,H,298.0,309.2,1520.0,37.9,89,0,0,False,True,False,False,False,False,Medium,Medium
8883,L56062,L,298.0,309.2,1378.0,49.7,94,0,1,False,True,False,False,False,False,Medium,Low
8884,M23743,M,297.9,309.2,1529.0,38.1,96,0,2,False,True,False,False,False,False,Medium,Medium
8885,L56064,L,298.0,309.2,1527.0,32.4,99,0,1,False,True,False,False,False,False,Medium,Medium
8886,M23745,M,298.0,309.2,1438.0,42.9,101,0,2,False,True,False,False,False,False,Medium,Medium
8887,L56066,L,297.9,309.0,1583.0,36.7,104,0,1,False,True,False,False,False,False,Medium,Medium
8888,L56067,L,297.8,308.9,1530.0,37.6,106,0,1,False,True,False,False,False,False,Medium,Medium
8889,M23748,M,297.7,308.9,1530.0,39.1,108,0,2,False,True,False,False,False,False,Medium,Medium
8890,M23749,M,297.7,308.8,1895.5,19.1,111,0,2,False,True,False,False,False,False,Medium,High
8891,L56070,L,297.7,308.8,1616.0,34.2,114,0,1,False,True,False,False,False,False,Medium,High
8892,M23751,M,297.7,308.9,1681.0,28.3,116,0,2,False,True,False,False,False,False,Medium,High
8893,L56072,L,297.6,308.8,1475.0,43.0,119,0,1,False,True,False,False,False,False,Medium,Medium
8894,L56073,L,297.5,308.7,1371.0,46.5,121,0,1,False,True,False,False,False,False,Medium,Low
8895,M23754,M,297.5,308.7,1546.0,38.0,123,0,2,False,True,False,False,False,False,Medium,Medium
8896,H38309,H,297.4,308.6,1461.0,40.1,126,0,0,False,True,False,False,False,False,Medium,Medium
8897,L56076,L,297.4,308.7,1638.0,31.9,131,0,1,False,True,False,False,False,False,Medium,High
8898,M23757,M,297.3,308.7,1577.0,35.6,133,0,2,False,True,False,False,False,False,Medium,Medium
8899,L56078,L,297.4,308.6,1532.0,38.7,136,0,1,False,True,False,False,False,False,Medium,Medium
8900,M23759,M,297.3,308.5,1710.0,27.7,138,0,2,False,True,False,False,False,False,Medium,High
8901,M23760,M,297.3,308.6,1584.0,29.4,141,0,2,False,True,False,False,False,False,Medium,Medium
8902,L56081,L,297.3,308.6,1446.0,50.1,144,0,1,False,True,False,False,False,False,Medium,Medium
8903,H38316,H,297.4,308.7,1522.0,46.3,146,0,0,False,True,False,False,False,False,Medium,Medium
8904,M23763,M,297.4,308.7,1382.0,49.9,151,0,2,False,True,False,False,False,False,High,Low
8905,L56084,L,297.4,308.7,1584.0,38.2,154,0,1,False,True,False,False,False,False,High,Medium
8906,L56085,L,297.3,308.6,1385.0,55.2,156,0,1,False,True,False,False,False,False,High,Low
8907,L56086,L,297.3,308.7,1592.0,34.4,158,0,1,False,True,False,False,False,False,High,Medium
8908,M23767,M,297.2,308.6,1404.0,43.7,160,0,2,False,True,False,False,False,False,High,Medium
8909,L56088,L,297.2,308.5,1518.0,44.3,163,0,1,False,True,False,False,False,False,High,Medium
8910,L56089,L,297.1,308.4,1529.0,40.4,165,0,1,False,True,False,False,False,False,High,Medium
8911,L56090,L,297.1,308.4,1550.0,37.0,167,0,1,False,True,False,False,False,False,High,Medium
8912,L56091,L,297.1,308.3,1773.0,23.8,169,0,1,False,True,False,False,False,False,High,High
8913,L56092,L,297.2,308.5,1446.0,43.7,171,0,1,False,True,False,False,False,False,High,Medium
8914,M23773,M,297.2,308.5,1487.0,46.9,173,0,2,False,True,False,False,False,False,High,Medium
8915,M23774,M,297.3,308.5,1524.0,49.3,176,0,2,False,True,False,False,False,False,High,Medium
8916,L56095,L,297.1,308.3,1403.0,54.1,179,0,1,False,True,False,False,False,False,High,Medium
8917,L56096,L,297.1,308.2,1895.5,15.7,181,0,1,False,True,False,False,False,False,High,High
8918,M23777,M,297.1,308.2,1529.0,37.9,183,0,2,False,True,False,False,False,False,High,Medium
8919,L56098,L,297.1,308.2,1402.0,51.2,186,0,1,False,True,False,False,False,False,High,Medium
8920,L56099,L,297.2,308.3,1693.0,28.0,188,0,1,False,True,False,False,False,False,High,High
8921,L56100,L,297.1,308.3,1496.0,45.8,190,0,1,False,True,False,False,False,False,High,Medium
8922,L56101,L,297.1,308.1,1633.0,33.3,192,0,1,False,True,False,False,False,False,High,High
8923,L56102,L,297.1,308.2,1399.0,42.6,194,0,1,False,True,False,False,False,False,High,Low
8924,M23783,M,297.0,308.1,1363.0,45.3,196,0,2,False,True,False,False,False,False,High,Low
8925,H38338,H,297.1,308.2,1527.0,42.2,199,0,0,False,True,False,False,False,False,High,Medium
8926,M23785,M,297.2,308.2,1405.0,42.5,204,0,2,False,True,False,False,False,False,High,Medium
8927,M23786,M,297.3,308.3,1459.0,59.6,207,1,2,False,False,False,True,False,False,High,Medium
8928,M23787,M,297.4,308.4,1789.0,25.0,210,0,2,False,True,False,False,False,False,High,High
8929,L56108,L,297.4,308.4,1531.0,41.5,213,0,1,False,True,False,False,False,False,High,Medium
8930,M23789,M,297.4,308.4,1620.0,35.8,215,0,2,False,True,False,False,False,False,High,High
8931,L56110,L,297.4,308.4,1571.0,39.4,0,0,1,False,True,False,False,False,False,Low,Medium
8932,L56111,L,297.4,308.4,1434.0,39.9,2,0,1,False,True,False,False,False,False,Low,Medium
8933,L56112,L,297.4,308.4,1474.0,43.6,4,0,1,False,True,False,False,False,False,Low,Medium
8934,M23793,M,297.3,308.3,1544.0,41.7,6,0,2,False,True,False,False,False,False,Low,Medium
8935,L56114,L,297.3,308.2,1601.0,35.7,9,0,1,False,True,False,False,False,False,Low,High
8936,L56115,L,297.4,308.3,1801.0,26.9,11,0,1,False,True,False,False,False,False,Low,High
8937,L56116,L,297.4,308.3,1465.0,42.0,13,0,1,False,True,False,False,False,False,Low,Medium
8938,M23797,M,297.4,308.4,1340.0,52.6,15,0,2,False,True,False,False,False,False,Low,Low
8939,M23798,M,297.4,308.4,1517.0,41.0,18,0,2,False,True,False,False,False,False,Low,Medium
8940,M23799,M,297.3,308.4,1434.0,44.8,21,0,2,False,True,False,False,False,False,Low,Medium
8941,H38354,H,297.3,308.3,1895.5,19.3,24,0,0,False,True,False,False,False,False,Low,High
8942,M23801,M,297.3,308.3,1595.0,32.2,29,0,2,False,True,False,False,False,False,Low,Medium
8943,L56122,L,297.3,308.3,1895.5,17.0,32,0,1,False,True,False,False,False,False,Low,High
8944,M23803,M,297.3,308.4,1449.0,44.4,34,0,2,False,True,False,False,False,False,Low,Medium
8945,L56124,L,297.3,308.3,1471.0,38.2,37,0,1,False,True,False,False,False,False,Low,Medium
8946,L56125,L,297.4,308.2,1639.0,33.8,39,0,1,False,True,False,False,False,False,Low,High
8947,M23806,M,297.3,308.2,1846.0,24.5,41,0,2,False,True,False,False,False,False,Low,High
8948,M23807,M,297.3,308.2,1452.0,38.2,44,0,2,False,True,False,False,False,False,Low,Medium
8949,M23808,M,297.4,308.3,1483.0,41.9,47,0,2,False,True,False,False,False,False,Low,Medium
8950,L56129,L,297.4,308.3,1284.0,60.3,50,0,1,False,True,False,False,False,False,Low,Low
8951,L56130,L,297.4,308.2,1419.0,50.0,52,0,1,False,True,False,False,False,False,Medium,Medium
8952,L56131,L,297.3,308.1,1763.0,28.4,54,0,1,False,True,False,False,False,False,Medium,High
8953,M23812,M,297.2,308.0,1478.0,42.5,56,0,2,False,True,False,False,False,False,Medium,Medium
8954,L56133,L,297.3,308.0,1518.0,36.0,59,0,1,False,True,False,False,False,False,Medium,Medium
8955,L56134,L,297.3,308.0,1447.0,49.0,61,0,1,False,True,False,False,False,False,Medium,Medium
8956,M23815,M,297.4,308.0,1355.0,55.1,63,0,2,False,True,False,False,False,False,Medium,Low
8957,L56136,L,297.4,308.1,1348.0,57.4,66,0,1,False,True,False,False,False,False,Medium,Low
8958,L56137,L,297.4,308.1,1348.0,53.7,68,0,1,False,True,False,False,False,False,Medium,Low
8959,M23818,M,297.4,308.1,1734.0,27.7,70,0,2,False,True,False,False,False,False,Medium,High
8960,L56139,L,297.3,308.0,1420.0,46.5,73,0,1,False,True,False,False,False,False,Medium,Medium
8961,L56140,L,297.3,307.9,1797.0,24.7,75,0,1,False,True,False,False,False,False,Medium,High
8962,M23821,M,297.3,308.0,1403.0,45.0,77,0,2,False,True,False,False,False,False,Medium,Medium
8963,L56142,L,297.3,307.9,1628.0,30.2,80,0,1,False,True,False,False,False,False,Medium,High
8964,M23823,M,297.2,307.9,1687.0,30.4,82,0,2,False,True,False,False,False,False,Medium,High
8965,M23824,M,297.2,307.9,1456.0,44.9,85,0,2,False,True,False,False,False,False,Medium,Medium
8966,L56145,L,297.1,307.9,1496.0,44.7,88,0,1,False,True,False,False,False,False,Medium,Medium
8967,L56146,L,297.1,307.8,1636.0,30.3,90,0,1,False,True,False,False,False,False,Medium,High
8968,L56147,L,297.1,307.8,1536.0,40.4,92,0,1,False,True,False,False,False,False,Medium,Medium
8969,L56148,L,297.1,307.8,1454.0,50.6,94,0,1,False,True,False,False,False,False,Medium,Medium
8970,L56149,L,297.0,307.8,1396.0,50.0,96,0,1,False,True,False,False,False,False,Medium,Low
8971,L56150,L,297.0,307.6,1575.0,37.4,98,0,1,False,True,False,False,False,False,Medium,Medium
8972,L56151,L,296.9,307.6,1514.0,35.7,100,0,1,False,True,False,False,False,False,Medium,Medium
8973,M23832,M,296.8,307.4,1455.0,49.9,102,0,2,False,True,False,False,False,False,Medium,Medium
8974,L56153,L,296.8,307.4,1549.0,48.3,105,0,1,False,True,False,False,False,False,Medium,Medium
8975,L56154,L,296.8,307.5,1474.0,42.4,107,0,1,False,True,False,False,False,False,Medium,Medium
8976,H38389,H,296.7,307.4,1661.0,34.2,109,0,0,False,True,False,False,False,False,Medium,High
8977,L56156,L,296.7,307.4,1535.0,34.6,114,0,1,False,True,False,False,False,False,Medium,Medium
8978,M23837,M,296.9,307.5,1556.0,31.2,116,0,2,False,True,False,False,False,False,Medium,Medium
8979,L56158,L,296.9,307.6,1435.0,45.0,119,0,1,False,True,False,False,False,False,Medium,Medium
8980,M23839,M,296.9,307.5,1332.0,51.1,121,0,2,False,True,False,False,False,False,Medium,Low
8981,L56160,L,297.0,307.6,1513.0,42.4,124,0,1,False,True,False,False,False,False,Medium,Medium
8982,L56161,L,297.0,307.7,1502.0,39.4,126,0,1,False,True,False,False,False,False,Medium,Medium
8983,L56162,L,297.0,307.7,1315.0,60.1,128,0,1,False,True,False,False,False,False,Medium,Low
8984,M23843,M,297.0,307.7,1261.0,51.1,130,0,2,False,True,False,False,False,False,Medium,Low
8985,L56164,L,297.1,307.8,1406.0,60.4,133,0,1,False,True,False,False,False,False,Medium,Medium
8986,L56165,L,297.1,307.8,1584.0,42.3,135,0,1,False,True,False,False,False,False,Medium,Medium
8987,M23846,M,297.1,307.8,1443.0,43.9,137,0,2,False,True,False,False,False,False,Medium,Medium
8988,L56167,L,297.2,307.9,1580.0,35.8,140,0,1,False,True,False,False,False,False,Medium,Medium
8989,L56168,L,297.2,307.9,1825.0,24.6,142,0,1,False,True,False,False,False,False,Medium,High
8990,L56169,L,297.2,307.9,1469.0,48.2,144,0,1,False,True,False,False,False,False,Medium,Medium
8991,L56170,L,297.2,307.9,1493.0,38.4,146,0,1,False,True,False,False,False,False,Medium,Medium
8992,M23851,M,297.3,308.0,1598.0,29.4,148,0,2,False,True,False,False,False,False,Medium,Medium
8993,H38406,H,297.2,307.9,1450.0,37.2,151,0,0,False,True,False,False,False,False,High,Medium
8994,M23853,M,297.2,307.9,1632.0,37.5,156,0,2,False,True,False,False,False,False,High,High
8995,M23854,M,297.1,307.9,1895.5,20.3,159,0,2,False,True,False,False,False,False,High,High
8996,L56175,L,297.2,308.0,1474.0,43.7,162,0,1,False,True,False,False,False,False,High,Medium
8997,L56176,L,297.2,307.9,1540.0,37.1,164,0,1,False,True,False,False,False,False,High,Medium
8998,M23857,M,297.1,307.9,1609.0,38.9,166,0,2,False,True,False,False,False,False,High,High
8999,L56178,L,297.1,308.0,1467.0,42.8,169,0,1,False,True,False,False,False,False,High,Medium
9000,L56179,L,297.1,307.9,1492.0,39.4,171,0,1,False,True,False,False,False,False,High,Medium
9001,L56180,L,297.0,307.9,1493.0,46.1,173,0,1,False,True,False,False,False,False,High,Medium
9002,L56181,L,297.0,307.8,1500.0,39.9,175,0,1,False,True,False,False,False,False,High,Medium
9003,L56182,L,297.1,307.8,1477.0,36.6,177,0,1,False,True,False,False,False,False,High,Medium
9004,L56183,L,297.1,307.9,1342.0,49.1,179,0,1,False,True,False,False,False,False,High,Low
9005,M23864,M,297.1,307.8,1538.0,34.3,181,0,2,False,True,False,False,False,False,High,Medium
9006,L56185,L,297.2,307.9,1337.0,58.1,184,0,1,False,True,False,False,False,False,High,Low
9007,L56186,L,297.3,307.9,1417.0,41.8,186,0,1,False,True,False,False,False,False,High,Medium
9008,L56187,L,297.4,308.0,1383.0,46.2,188,0,1,False,True,False,False,False,False,High,Low
9009,M23868,M,297.4,308.0,1440.0,42.4,190,0,2,False,True,False,False,False,False,High,Medium
9010,L56189,L,297.3,307.9,1579.0,34.4,193,0,1,False,True,False,False,False,False,High,Medium
